order_id,user_id,product_id,product_name,category,base_price,price,amount,quantity,status,region,priority,old_name,order_date
10229,4053.0,P8080,Dictionary,Books,63840.69,63840.69,150664.03,2,Shipped,North,Low,Product_158,2026-04-12
10230,4371.0,P2025,Magazine,Books,31167.98,31167.98,73556.43,2,Completed,South,Medium,Product_84,2026-04-11
10231,9646.0,P6134,Novel,Books,21062.04,21062.04,99412.83,4,Shipped,West,Low,Product_30,2026-06-28
10232,2388.0,P6131,Shoes,Clothing,49427.28,49427.28,174972.57,3,Completed,South,Medium,Product_30,2026-04-04
10233,3258.0,P7931,Jeans,Clothing,40914.91,40914.91,193118.38,4,Pending,West,Low,Product_138,2026-12-22
10234,5732.0,P6154,Refrigerator,Home Appliances,44437.51,44437.51,209745.05,4,Shipped,North,Medium,Product_3,2026-09-06
10235,9281.0,P7703,Table,Furniture,65235.75,65235.75,384890.92,5,Shipped,West,Low,Product_114,2026-09-08
10236,5785.0,P4683,Chair,Furniture,45275.28,45275.28,106849.66,2,Cancelled,South,Medium,Product_145,2026-09-11
10237,9898.0,P7010,Football,Sports,45859.85,45859.85,162343.87,3,Completed,West,Low,Product_56,2026-08-06
10238,8368.0,P2425,Phone,Electronics,23886.94,23886.94,28186.59,1,Shipped,North,High,Product_54,2026-10-29
10239,8015.0,P3281,Microwave,Home Appliances,68897.79,68897.79,406496.96,5,Pending,South,High,Product_146,2026-06-29
10240,6302.0,P5794,Tennis Racket,Sports,47788.93,47788.93,112781.87,2,Cancelled,East,Low,Product_174,2026-02-18
10241,3078.0,P3174,Bed,Furniture,73509.62,73509.62,260224.05,3,Pending,South,Low,Product_83,2026-05-07
10242,5402.0,P7146,Washing Machine,Home Appliances,39207.75,39207.75,231325.72,5,Shipped,North,Low,Product_197,2026-02-17
10243,8449.0,P6362,Notebook,Books,55606.82,55606.82,196848.14,3,Completed,North,Low,Product_118,2026-11-22
10244,7516.0,P8039,Microwave,Home Appliances,68023.49,68023.49,401338.59,5,Pending,West,Medium,Product_83,2026-05-26
10245,6631.0,P1793,Jeans,Clothing,45334.75,45334.75,213980.02,4,Completed,North,Low,Product_118,2026-01-09
10246,8009.0,P3161,Phone,Electronics,35358.75,35358.75,41723.32,1,Cancelled,South,Medium,Product_24,2026-12-02
10247,1848.0,P6005,Jacket,Clothing,6685.4,6685.4,15777.54,2,Pending,West,Low,Product_24,2026-12-27
10248,3174.0,P9510,Laptop,Electronics,17152.35,17152.35,20239.77,1,Shipped,North,High,Product_179,2026-06-25
10249,2160.0,P2463,Smart Watch,Electronics,55553.08,55553.08,262210.54,4,Completed,North,Medium,Product_95,2026-06-03
10250,3340.0,P1138,Bed,Furniture,61899.49,61899.49,146082.8,2,Pending,West,Medium,Product_185,2026-04-20
10251,8248.0,P2420,Refrigerator,Home Appliances,73599.54,73599.54,434237.29,5,Completed,South,High,Product_151,2026-07-16
10252,5059.0,P2380,Shoes,Clothing,25228.84,25228.84,59540.06,2,Pending,East,Low,Product_7,2026-12-04
10253,4090.0,P5842,Jeans,Clothing,41468.16,41468.16,244662.14,5,Completed,South,Medium,Product_99,2026-02-27
10254,9655.0,P1197,Bed,Furniture,51082.78,51082.78,60277.68,1,Cancelled,East,High,Product_100,2026-10-19
10255,8717.0,P2195,Notebook,Books,43753.86,43753.86,103259.11,2,Completed,North,High,Product_68,2026-04-21
10256,9300.0,P9209,Laptop,Electronics,75899.53,75899.53,358245.78,4,Shipped,West,Low,Product_103,2026-02-12
10257,2294.0,P4329,Refrigerator,Home Appliances,22269.67,22269.67,78834.63,3,Pending,East,Medium,Product_151,2026-11-21
10258,4909.0,P2412,Mixer,Home Appliances,24882.54,24882.54,117445.59,4,Shipped,North,Medium,Product_157,2026-11-08
10259,,P3248,Tablet,Electronics,53319.76,53319.76,125834.63,2,Completed,South,Medium,Product_89,2026-09-25
10260,5403.0,P2934,Tennis Racket,Sports,13440.34,13440.34,31719.2,2,Completed,East,Medium,Product_70,2026-09-26
10261,2262.0,P9368,Tablet,Electronics,57014.63,57014.63,336386.32,5,Cancelled,North,Medium,Product_146,2026-03-27
10262,2889.0,P9336,Jeans,Clothing,20483.77,20483.77,24170.85,1,Completed,North,High,Product_63,2026-01-24
10263,3932.0,P1579,Notebook,Books,30700.06,30700.06,72452.14,2,Shipped,South,Medium,Product_64,2026-08-02
10264,7108.0,P1862,Microwave,Home Appliances,21773.51,21773.51,25692.74,1,Pending,South,Low,Product_12,2026-07-25
10265,6362.0,P8483,Smart Watch,Electronics,69295.98,69295.98,245307.77,3,Completed,East,High,Product_75,2026-10-16
10266,9083.0,P4201,Jeans,Clothing,37167.74,37167.74,219289.67,5,Pending,South,High,Product_105,2026-01-13
10267,,P7164,Sofa,Furniture,50911.75,50911.75,60075.86,1,Cancelled,North,High,Product_136,2026-05-02
10268,5584.0,P4792,Magazine,Books,76898.69,76898.69,181480.91,2,Shipped,East,Medium,Product_192,2026-02-13
10269,2226.0,P2020,Football,Sports,40483.68,40483.68,191082.97,4,Shipped,South,High,Product_75,2026-05-14
10270,6211.0,P4827,Shoes,Clothing,56087.98,56087.98,198551.45,3,Completed,South,High,Product_200,2026-10-27
10271,8635.0,P2978,Phone,Electronics,8542.05,8542.05,40318.48,4,Cancelled,South,Medium,Product_79,2026-08-26
10272,1660.0,P6370,T-Shirt,Clothing,7324.63,7324.63,25929.19,3,Pending,North,Low,Product_64,2026-07-02
10273,3848.0,P7625,Novel,Books,54206.95,54206.95,191892.6,3,Shipped,South,High,Product_119,2026-02-22
10274,3141.0,P7563,Chair,Furniture,1055.36,1055.36,2490.65,2,Cancelled,North,Low,Product_151,2026-05-13
10275,8265.0,P2506,Laptop,Electronics,79773.2,79773.2,188264.75,2,Cancelled,North,High,Product_119,2026-01-26
10276,9128.0,P7990,Bed,Furniture,65752.66,65752.66,310352.56,4,Pending,East,High,Product_48,2026-05-21
10277,5026.0,P9173,Shoes,Clothing,70685.56,70685.56,83408.96,1,Shipped,West,High,Product_23,2026-05-24
10278,5082.0,P9907,Dictionary,Books,33596.86,33596.86,198221.47,5,Completed,West,Low,Product_92,2026-09-03
10279,9231.0,P5430,Basketball,Sports,27588.33,27588.33,162771.15,5,Pending,North,Medium,Product_153,2026-04-23
10280,9674.0,P4813,Tablet,Electronics,4781.44,4781.44,22568.4,4,Pending,North,High,Product_169,2026-05-04
10281,7363.0,P3846,T-Shirt,Clothing,61147.57,61147.57,144308.27,2,Pending,South,Low,Product_82,2026-12-24
10282,3328.0,P4084,T-Shirt,Clothing,56305.89,56305.89,199322.85,3,Shipped,East,High,Product_126,2026-01-20
10283,1326.0,P1011,Laptop,Electronics,18686.61,18686.61,44100.4,2,Cancelled,South,High,Product_88,2026-04-01
10284,3320.0,P9622,T-Shirt,Clothing,1850.84,1850.84,10919.96,5,Cancelled,North,Medium,Product_181,2026-12-06
10285,3235.0,P8157,Novel,Books,26991.23,26991.23,95548.95,3,Shipped,East,High,Product_182,2026-10-15
10286,3872.0,P5825,Microwave,Home Appliances,17936.65,17936.65,105826.24,5,Pending,South,Low,Product_1,2026-12-26
10287,1530.0,P6213,Basketball,Sports,68075.48,68075.48,401645.33,5,Pending,North,Medium,Product_37,2026-06-19
10288,3750.0,P2453,Mixer,Home Appliances,19115.87,19115.87,67670.18,3,Cancelled,West,High,Product_68,2026-04-18
10289,1020.0,P8179,Chair,Furniture,28103.44,28103.44,33162.06,1,Shipped,South,Medium,Product_127,2026-07-13
10290,4695.0,P2207,Shoes,Clothing,8204.14,8204.14,38723.54,4,Completed,East,High,Product_82,2026-05-14
10291,3636.0,P9962,Laptop,Electronics,27410.48,27410.48,129377.47,4,Completed,East,Low,Product_158,2026-09-05
10292,8113.0,P2659,Mixer,Home Appliances,34562.73,34562.73,81568.04,2,Cancelled,South,High,Product_105,2026-12-23
10293,4891.0,P7437,Tennis Racket,Sports,52881.77,52881.77,187201.47,3,Shipped,South,High,Product_93,2026-01-02
10294,8869.0,P1421,Novel,Books,23634.5,23634.5,139443.55,5,Pending,South,Low,Product_75,2026-02-11
10295,8715.0,P5341,Novel,Books,24737.44,24737.44,116760.72,4,Completed,West,High,Product_95,2026-07-15
10296,8204.0,P4706,Jeans,Clothing,35717.44,35717.44,126439.74,3,Cancelled,North,High,Product_193,2026-12-23
10297,9871.0,P4727,Mixer,Home Appliances,6948.01,6948.01,24595.96,3,Completed,West,Low,Product_108,2026-10-02
10298,8803.0,P7468,Washing Machine,Home Appliances,45859.87,45859.87,108229.29,2,Completed,South,High,Product_194,2026-08-18
10299,3067.0,P2283,Table,Furniture,77775.97,77775.97,183551.29,2,Shipped,South,Low,Product_38,2026-11-01
10300,2425.0,P7510,Jacket,Clothing,72873.28,72873.28,85990.47,1,Cancelled,East,Low,Product_118,2026-01-07
10301,3428.0,P2641,Washing Machine,Home Appliances,9090.26,9090.26,21453.01,2,Completed,North,Medium,Product_138,2026-06-26
10302,8750.0,P5512,Notebook,Books,30705.17,30705.17,144928.4,4,Shipped,South,Low,Product_156,2026-12-15
10303,4892.0,P8785,Washing Machine,Home Appliances,3198.72,3198.72,11323.47,3,Cancelled,East,High,Product_87,2026-06-05
10304,4734.0,P8259,Jacket,Clothing,67443.44,67443.44,79583.26,1,Cancelled,East,Low,Product_107,2026-11-06
10305,7671.0,P9462,Mixer,Home Appliances,15116.06,15116.06,35673.9,2,Cancelled,North,Low,Product_41,2026-02-03
10306,1474.0,P4288,Shoes,Clothing,10938.42,10938.42,64536.68,5,Completed,South,High,Product_117,2026-01-26
10307,9275.0,P3029,Jeans,Clothing,21990.8,21990.8,103796.58,4,Completed,South,Medium,Product_126,2026-11-01
10308,6730.0,P5237,Dictionary,Books,76845.58,76845.58,362711.14,4,Completed,East,High,Product_99,2026-01-26
10309,4387.0,P7709,Table,Furniture,68583.18,68583.18,161856.3,2,Completed,North,Medium,Product_34,2026-11-28
10310,6004.0,P5511,Chair,Furniture,17979.23,17979.23,106077.46,5,Shipped,West,Medium,Product_118,2026-05-10
10311,7506.0,P1120,Bed,Furniture,24241.39,24241.39,143024.2,5,Cancelled,East,Medium,Product_176,2026-02-25
10312,6327.0,P5278,Novel,Books,26969.06,26969.06,95470.47,3,Cancelled,South,High,Product_133,2026-05-04
10313,3292.0,P9148,Headphones,Electronics,32387.46,32387.46,114651.61,3,Cancelled,East,Medium,Product_104,2026-07-18
10314,4111.0,P4643,Mixer,Home Appliances,46683.59,46683.59,275433.18,5,Shipped,East,Low,Product_77,2026-03-29
10315,3096.0,P3999,Refrigerator,Home Appliances,23573.35,23573.35,111266.21,4,Cancelled,North,High,Product_91,2026-04-25
10316,7089.0,P5817,Microwave,Home Appliances,33695.76,33695.76,119282.99,3,Shipped,North,Medium,Product_14,2026-11-21
10317,9199.0,P7253,Football,Sports,37830.35,37830.35,89279.63,2,Cancelled,West,High,Product_39,2026-03-12
10318,8496.0,P3954,Sofa,Furniture,32794.43,32794.43,193487.14,5,Completed,West,Medium,Product_162,2026-04-01
10319,4430.0,P3762,T-Shirt,Clothing,476.61,476.61,1687.2,3,Pending,West,High,Product_34,2026-11-11
10320,,P9745,Magazine,Books,32331.14,32331.14,152602.98,4,Pending,East,High,Product_83,2026-09-29
10321,4707.0,P6641,Chair,Furniture,54172.18,54172.18,127846.34,2,Cancelled,South,High,Product_99,2026-09-15
10322,5885.0,P8469,Tennis Racket,Sports,13444.91,13444.91,15864.99,1,Cancelled,West,Low,Product_35,2026-06-25
10323,,P4675,Notebook,Books,60034.24,60034.24,141680.81,2,Pending,South,Low,Product_6,2026-10-29
10324,7147.0,P5190,Cricket Bat,Sports,9940.64,9940.64,11729.96,1,Completed,North,Low,Product_28,2026-12-01
10325,8279.0,P9966,Laptop,Electronics,55211.0,55211.0,260595.92,4,Cancelled,West,Low,Product_40,2026-04-16
10326,9524.0,P3247,Mixer,Home Appliances,24159.2,24159.2,28507.86,1,Shipped,North,Low,Product_185,2026-11-13
10327,9154.0,P4272,Tablet,Electronics,9209.6,9209.6,10867.33,1,Cancelled,South,Medium,Product_181,2026-07-29
10328,4402.0,P8875,Jeans,Clothing,3248.52,3248.52,15333.01,4,Cancelled,South,High,Product_4,2026-12-10
10329,3443.0,P9383,Laptop,Electronics,66835.05,66835.05,315461.44,4,Completed,North,Medium,Product_165,2026-04-29
10330,2635.0,P1646,Notebook,Books,21203.59,21203.59,25020.24,1,Cancelled,East,Low,Product_81,2026-08-07
10331,1158.0,P3793,Mixer,Home Appliances,7690.38,7690.38,9074.65,1,Cancelled,East,Medium,Product_160,2026-05-18
10332,3996.0,P7557,Mixer,Home Appliances,29872.51,29872.51,105748.69,3,Shipped,East,Medium,Product_177,2026-09-02
10333,3611.0,P8908,Dictionary,Books,9133.22,9133.22,10777.2,1,Shipped,South,Low,Product_98,2026-07-03
10334,8914.0,P2850,Football,Sports,69019.8,69019.8,162886.73,2,Shipped,West,High,Product_17,2026-05-14
10335,4669.0,P6542,Microwave,Home Appliances,1087.58,1087.58,6416.72,5,Completed,West,Low,Product_187,2026-05-08
10336,3435.0,P1894,Notebook,Books,53130.48,53130.48,250775.87,4,Completed,South,Low,Product_121,2026-09-11
10337,4946.0,P5557,Chair,Furniture,60139.26,60139.26,212892.98,3,Completed,South,Low,Product_165,2026-07-13
10338,8341.0,P9166,Dictionary,Books,6398.56,6398.56,30201.2,4,Shipped,East,High,Product_128,2026-12-01
10339,,P2489,Laptop,Electronics,32334.83,32334.83,38155.1,1,Cancelled,South,Low,Product_172,2026-08-22
10340,8445.0,P8751,Jacket,Clothing,66042.35,66042.35,155859.95,2,Cancelled,West,High,Product_25,2026-12-04
10341,9973.0,P2741,Chair,Furniture,27374.43,27374.43,96905.48,3,Completed,South,Medium,Product_36,2026-07-29
10342,2978.0,P7437,Tablet,Electronics,48907.06,48907.06,115420.66,2,Pending,West,High,Product_184,2026-06-23
10343,3018.0,P8381,Smart Watch,Electronics,3815.38,3815.38,22510.74,5,Shipped,South,Medium,Product_2,2026-09-29
10344,8912.0,P3903,Mixer,Home Appliances,44302.78,44302.78,209109.12,4,Pending,South,High,Product_100,2026-12-03
10345,7859.0,P5067,Tennis Racket,Sports,40378.4,40378.4,190586.05,4,Cancelled,West,Medium,Product_76,2026-08-20
10346,5897.0,P9975,Table,Furniture,33078.36,33078.36,195162.32,5,Cancelled,South,High,Product_54,2026-11-16
10347,3913.0,P6281,Microwave,Home Appliances,54960.24,54960.24,129706.17,2,Completed,East,Low,Product_123,2026-10-26
10348,5684.0,P7920,Basketball,Sports,53972.05,53972.05,318435.09,5,Completed,North,High,Product_98,2026-03-16
10349,5695.0,P3399,Laptop,Electronics,16072.2,16072.2,37930.39,2,Completed,East,High,Product_193,2026-10-05
10350,4675.0,P7371,Tablet,Electronics,65140.69,65140.69,76866.01,1,Pending,East,Low,Product_171,2026-01-25
10351,,P5117,Magazine,Books,33383.64,33383.64,118178.09,3,Pending,West,High,Product_163,2026-12-27
10352,4218.0,P4170,Microwave,Home Appliances,60433.11,60433.11,356555.35,5,Cancelled,West,High,Product_175,2026-02-08
10353,7180.0,P5572,Table,Furniture,58832.85,58832.85,69422.76,1,Cancelled,South,High,Product_150,2026-05-11
10354,1654.0,P6285,Tablet,Electronics,37359.87,37359.87,88169.29,2,Completed,East,Medium,Product_147,2026-10-09
10355,9608.0,P4012,T-Shirt,Clothing,62744.11,62744.11,222114.15,3,Completed,South,Medium,Product_140,2026-10-02
10356,6437.0,P5809,Novel,Books,28017.3,28017.3,66120.83,2,Pending,West,Low,Product_193,2026-11-29
10357,4937.0,P4994,Laptop,Electronics,53548.18,53548.18,252747.41,4,Completed,East,Medium,Product_30,2026-07-17
10358,7143.0,P9335,Jacket,Clothing,2073.99,2073.99,12236.54,5,Shipped,West,High,Product_76,2026-11-30
10359,3742.0,P9814,Sofa,Furniture,41160.19,41160.19,48569.02,1,Completed,North,High,Product_172,2026-11-19
10360,9810.0,P8130,Bed,Furniture,66869.64,66869.64,157812.35,2,Completed,South,High,Product_118,2026-06-19
10361,5127.0,P4729,Laptop,Electronics,5952.52,5952.52,14047.95,2,Cancelled,West,Medium,Product_116,2026-11-19
10362,2938.0,P2036,Magazine,Books,25380.7,25380.7,119796.9,4,Completed,North,Medium,Product_129,2026-02-24
10363,8170.0,P1504,Jacket,Clothing,48564.61,48564.61,171918.72,3,Shipped,South,Low,Product_57,2026-03-11
10364,5832.0,P3360,Washing Machine,Home Appliances,63761.96,63761.96,376195.56,5,Cancelled,East,High,Product_142,2026-10-12
10365,7456.0,P2394,Chair,Furniture,3437.67,3437.67,20282.25,5,Cancelled,South,Low,Product_190,2026-06-26
10366,3333.0,P4617,Bed,Furniture,72459.68,72459.68,427512.11,5,Cancelled,South,High,Product_47,2026-12-10
10367,8557.0,P2198,Football,Sports,68125.88,68125.88,401942.69,5,Cancelled,North,Medium,Product_26,2026-04-12
10368,3100.0,P4842,Washing Machine,Home Appliances,76128.04,76128.04,269493.26,3,Completed,East,Low,Product_18,2026-04-10
10369,6008.0,P3496,Shoes,Clothing,36106.61,36106.61,213029.0,5,Cancelled,East,Medium,Product_44,2026-01-03
10370,5533.0,P3200,Jeans,Clothing,62874.24,62874.24,296766.41,4,Cancelled,West,Medium,Product_115,2026-07-03
10371,2343.0,P3293,Shoes,Clothing,44178.58,44178.58,104261.45,2,Pending,East,Low,Product_161,2026-02-09
10372,1511.0,P7637,Mixer,Home Appliances,71379.2,71379.2,421137.28,5,Pending,North,Low,Product_67,2026-10-06
10373,6993.0,P5767,Basketball,Sports,52347.26,52347.26,123539.53,2,Pending,West,Low,Product_131,2026-02-16
10374,3717.0,P3299,Notebook,Books,40223.16,40223.16,94926.66,2,Shipped,South,High,Product_145,2026-10-17
10375,6878.0,P8989,Refrigerator,Home Appliances,58899.99,58899.99,278007.95,4,Pending,North,Medium,Product_95,2026-04-30
10376,7358.0,P8448,Phone,Electronics,41479.03,41479.03,146835.77,3,Completed,North,Low,Product_83,2026-02-22
10377,9918.0,P7171,Microwave,Home Appliances,66806.29,66806.29,236494.27,3,Shipped,East,Low,Product_168,2026-02-09
10378,9460.0,P6653,Tennis Racket,Sports,30168.67,30168.67,71198.06,2,Shipped,West,Low,Product_2,2026-09-14
10379,9430.0,P4465,Bed,Furniture,13331.91,13331.91,15731.65,1,Pending,South,High,Product_93,2026-11-05
10380,6410.0,P8889,Mixer,Home Appliances,52922.66,52922.66,249794.96,4,Shipped,West,High,Product_152,2026-03-24
10381,3095.0,P3639,Washing Machine,Home Appliances,1893.44,1893.44,2234.26,1,Pending,North,Low,Product_38,2026-01-29
10382,7642.0,P1305,Sofa,Furniture,73803.5,73803.5,435440.65,5,Cancelled,North,High,Product_115,2026-11-07
10383,3338.0,P3979,Magazine,Books,13728.29,13728.29,64797.53,4,Cancelled,South,Low,Product_176,2026-06-25
10384,3166.0,P4315,Novel,Books,18462.12,18462.12,87141.21,4,Shipped,South,Low,Product_25,2026-04-01
10385,9246.0,P2526,Novel,Books,70232.44,70232.44,414371.4,5,Shipped,South,Low,Product_139,2026-01-01
10386,1711.0,P8028,Washing Machine,Home Appliances,41811.33,41811.33,148012.11,3,Pending,West,Medium,Product_90,2026-10-29
10387,8817.0,P2373,Mixer,Home Appliances,34096.6,34096.6,120701.96,3,Cancelled,West,Medium,Product_49,2026-01-03
10388,,P4365,Mixer,Home Appliances,46281.17,46281.17,54611.78,1,Cancelled,West,Medium,Product_28,2026-03-21
10389,7939.0,P5514,Notebook,Books,20978.1,20978.1,123770.79,5,Shipped,South,Medium,Product_142,2026-10-13
10390,8925.0,P6024,Dictionary,Books,29680.02,29680.02,175112.12,5,Cancelled,West,Low,Product_36,2026-12-04
10391,2642.0,P7562,Phone,Electronics,35782.93,35782.93,84447.71,2,Cancelled,North,High,Product_100,2026-11-22
10392,8133.0,P5310,Laptop,Electronics,65878.11,65878.11,310944.68,4,Pending,East,High,Product_156,2026-01-20
10393,9536.0,P1941,Washing Machine,Home Appliances,74461.73,74461.73,351459.37,4,Pending,West,Medium,Product_3,2026-04-14
10394,9364.0,P4795,Microwave,Home Appliances,15660.24,15660.24,92395.42,5,Pending,North,Medium,Product_62,2026-12-02
10395,7544.0,P7474,Phone,Electronics,7038.74,7038.74,24917.14,3,Shipped,South,Low,Product_4,2026-12-27
10396,6703.0,P5530,Laptop,Electronics,44012.45,44012.45,259673.45,5,Pending,South,Medium,Product_104,2026-10-22
10397,2744.0,P9243,Tablet,Electronics,14085.28,14085.28,83103.15,5,Cancelled,East,High,Product_132,2026-05-12
10398,8923.0,P6565,Tennis Racket,Sports,55565.93,55565.93,262271.19,4,Shipped,West,Low,Product_8,2026-09-04
10399,4767.0,P7757,Tablet,Electronics,5497.59,5497.59,12974.31,2,Cancelled,North,Low,Product_68,2026-05-08
10400,2245.0,P3924,T-Shirt,Clothing,31974.56,31974.56,113189.94,3,Shipped,East,Medium,Product_56,2026-10-21
10401,9175.0,P4847,Jeans,Clothing,75774.74,75774.74,178828.39,2,Pending,East,High,Product_59,2026-04-14
10402,2964.0,P9071,Sofa,Furniture,12564.05,12564.05,14825.58,1,Completed,North,Medium,Product_96,2026-11-14
10403,5501.0,P9374,Shoes,Clothing,71859.88,71859.88,423973.29,5,Cancelled,West,High,Product_193,2026-10-23
10404,8836.0,P1533,Chair,Furniture,42106.26,42106.26,198741.55,4,Cancelled,West,Low,Product_199,2026-03-31
10405,6171.0,P1193,Novel,Books,55889.74,55889.74,263799.57,4,Pending,West,Low,Product_26,2026-06-16
10406,4885.0,P6621,Jacket,Clothing,15053.48,15053.48,53289.32,3,Cancelled,South,Medium,Product_109,2026-04-18
10407,5581.0,P3148,Notebook,Books,29269.73,29269.73,138153.13,4,Pending,North,Low,Product_70,2026-05-01
10408,3389.0,P3450,Basketball,Sports,68519.07,68519.07,161705.01,2,Shipped,North,High,Product_108,2026-09-13
10409,5111.0,P1781,Sofa,Furniture,62848.1,62848.1,222482.27,3,Shipped,North,Low,Product_42,2026-01-31
10410,8370.0,P5256,Sofa,Furniture,38175.5,38175.5,45047.09,1,Cancelled,East,Low,Product_143,2026-05-12
10411,4259.0,P9821,T-Shirt,Clothing,32999.7,32999.7,116818.94,3,Pending,East,Medium,Product_84,2026-12-11
10412,2284.0,P5694,Basketball,Sports,62002.07,62002.07,292649.77,4,Shipped,South,High,Product_164,2026-06-22
10413,2296.0,P4739,Magazine,Books,67927.17,67927.17,80154.06,1,Cancelled,East,Low,Product_75,2026-12-30
