item_id,order_id,product_id,quantity,unit_price,discount_percent
OI002325,O00810,P0370,4,34685.5,22.92
OI002326,O00844,P0249,3,9179.63,4.54
OI002327,O00543,P0063,4,34815.56,29.37
OI002328,O00446,P0041,4,11301.45,17.65
OI002329,O00225,P0259,3,39025.73,15.1
OI002330,O00561,P0312,2,3435.72,6.84
OI002331,O00944,P0307,4,35753.89,16.21
OI002332,O00339,P0344,1,19027.03,13.33
OI002333,O00284,P0053,4,29475.25,18.6
OI002334,O00361,P0083,3,39395.89,4.78
OI002335,O00579,P0189,1,4146.17,16.23
OI002336,O00342,P0334,1,6640.1,18.87
OI002337,O00317,P0030,5,24370.32,7.01
OI002338,O00974,P0087,1,35008.56,15.23
OI002339,O00398,P0099,5,16635.28,0.57
OI002340,O00337,P0304,4,42851.98,1.62
OI002341,O00720,P0183,2,17739.32,12.18
OI002342,O00636,P0381,2,22113.16,27.6
OI002343,O00275,P0087,2,42961.05,26.79
OI002344,O00683,P0140,2,13435.63,9.41
OI002345,O00813,P0581,3,17092.16,1.79
OI002346,O00162,P0429,1,25020.49,3.33
OI002347,O00220,P0189,3,4766.8,19.64
OI002348,O00703,P0604,3,35387.53,26.72
OI002349,O00348,P0034,4,21086.76,28.68
OI002350,O00505,P0104,4,28436.7,25.34
OI002351,O00475,P0611,5,30300.24,10.62
OI002352,O00761,P0606,3,5815.21,27.4
OI002353,O00683,P0069,1,4674.3,11.78
OI002354,O00981,P0638,2,30315.1,23.19
OI002355,O00013,P0210,5,13376.41,8.32
OI002356,O00130,P0034,2,22499.69,15.19
OI002357,O00716,P0293,1,23240.26,9.0
OI002358,O00629,P0098,2,28946.53,10.1
OI002359,O00631,P0633,2,10996.59,10.78
OI002360,O00779,P0251,3,3526.27,10.21
OI002361,O00047,P0372,4,23856.95,1.78
OI002362,O00987,P0500,5,45989.23,0.39
OI002363,O00020,P0409,5,11790.09,27.42
OI002364,O00845,P0562,1,7936.4,11.61
OI002365,O00450,P0490,3,191.75,20.86
OI002366,O00248,P0492,5,8411.96,20.41
OI002367,O00734,P0225,2,31903.06,8.67
OI002368,O00595,P0385,2,27499.03,11.78
OI002369,O00470,P0388,2,10819.62,0.24
OI002370,O00165,P0358,1,7000.2,6.38
OI002371,O00389,P0322,3,24584.27,11.73
OI002372,O00293,P0110,4,25548.95,5.51
OI002373,O00063,P0193,5,2490.65,4.48
OI002374,O00809,P0228,3,14772.38,2.86
OI002375,O00016,P0034,5,18736.34,26.85
OI002376,O00432,P0049,3,8866.98,19.12
OI002377,O00983,P0555,5,17239.25,15.31
OI002378,O00249,P0016,2,30810.85,3.5
OI002379,O00394,P0404,4,14648.54,4.08
OI002380,O00950,P0008,3,20409.51,10.04
OI002381,O00999,P0469,3,2698.99,29.88
OI002382,O00570,P0558,4,20818.4,16.97
OI002383,O00191,P0091,2,6087.83,17.81
OI002384,O00434,P0321,2,2630.45,6.93
OI002385,O00864,P0248,4,9354.25,26.47
OI002386,O00817,P0010,2,36542.23,10.61
OI002387,O00192,P0081,3,13413.51,13.9
OI002388,O00026,P0612,2,15675.67,13.35
OI002389,O00094,P0354,2,28288.86,22.56
OI002390,O00007,P0187,2,26299.62,28.72
OI002391,O00102,P0624,2,29789.22,27.21
OI002392,O00538,P0129,5,4456.01,14.66
OI002393,O00005,P0376,5,15643.64,3.19
OI002394,O00115,P0517,4,847.93,11.14
OI002395,O00564,P0565,1,5023.65,26.42
OI002396,O00583,P0476,4,27510.06,20.72
OI002397,O00391,P0571,5,24009.22,1.51
OI002398,O00792,P0349,2,33733.66,22.97
OI002399,O00717,P0620,2,24414.42,29.37
OI002400,O00624,P0160,5,21677.35,14.39
OI002401,O00177,P0523,3,24401.16,26.46
OI002402,O00888,P0056,1,48566.52,4.14
OI002403,O00740,P0490,2,187.51,5.33
OI002404,O00219,P0631,3,30935.25,18.76
OI002405,O00859,P0236,2,17308.31,4.66
OI002406,O00259,P0092,3,4177.61,29.62
OI002407,O00671,P0218,2,27237.28,25.81
OI002408,O00766,P0114,1,15027.68,28.6
OI002409,O00369,P0593,5,12007.58,21.03
OI002410,O00690,P0131,1,11490.89,19.02
OI002411,O00052,P0285,2,17130.11,3.94
OI002412,O00735,P0451,4,4674.48,27.91
OI002413,O00713,P0107,2,27441.44,5.82
OI002414,O00921,P0135,5,21650.63,10.06
OI002415,O00049,P0418,3,26903.17,0.09
OI002416,O00845,P0060,3,7814.36,17.85
OI002417,O00958,P0452,4,27425.73,11.94
OI002418,O00599,P0100,5,13463.15,3.96
OI002419,O00073,P0025,2,12354.81,2.69
OI002420,O00700,P0077,4,2165.58,25.96
OI002421,O00042,P0164,5,11861.03,15.93
OI002422,O00123,P0031,3,17607.32,28.96
OI002423,O00555,P0284,1,24629.69,11.76
OI002424,O00155,P0583,1,19684.6,6.09
OI002425,O00122,P0431,4,18270.37,1.68
OI002426,O00416,P0572,3,44312.23,12.53
OI002427,O00993,P0404,4,19733.72,26.31
OI002428,O00042,P0394,2,12340.88,27.9
OI002429,O00087,P0586,5,41096.77,10.86
OI002430,O00062,P0312,5,3387.62,22.89
OI002431,O00261,P0309,1,12860.91,12.94
OI002432,O00202,P0315,5,18600.02,21.52
OI002433,O00582,P0428,3,15350.73,19.42
OI002434,O00386,P0173,4,35121.15,25.4
OI002435,O00395,P0139,4,34650.32,3.52
OI002436,O00303,P0152,3,31840.06,12.33
OI002437,O00141,P0353,5,37828.07,8.0
OI002438,O00155,P0105,5,22908.1,19.09
OI002439,O00978,P0042,5,36377.63,28.47
OI002440,O00609,P0634,1,43062.64,27.91
OI002441,O00152,P0247,3,8076.59,21.34
OI002442,O00674,P0617,5,26973.64,7.91
OI002443,O00206,P0575,3,45118.83,26.62
OI002444,O00738,P0290,4,19756.19,5.6
OI002445,O00375,P0060,3,7264.61,6.75
OI002446,O00267,P0209,1,29702.67,7.23
OI002447,O00081,P0376,5,18829.02,0.84
OI002448,O00737,P0275,3,4797.06,23.35
OI002449,O00400,P0579,3,35795.37,23.88
OI002450,O00412,P0602,3,21436.48,28.28
OI002451,O00939,P0345,2,21290.7,7.2
OI002452,O00380,P0579,4,43147.7,8.13
OI002453,O00396,P0610,5,4096.49,24.21
OI002454,O00442,P0215,3,15230.89,5.31
OI002455,O00293,P0380,1,25941.15,27.25
OI002456,O00587,P0342,5,21493.85,9.19
OI002457,O00090,P0351,2,1319.93,17.88
OI002458,O00331,P0382,5,350.36,9.06
OI002459,O00458,P0188,1,14031.07,7.19
OI002460,O00465,P0284,2,20903.24,23.31
OI002461,O00603,P0123,3,20174.2,3.68
OI002462,O00834,P0294,1,2516.32,28.61
OI002463,O00667,P0559,5,32542.91,23.78
OI002464,O00162,P0427,1,11074.92,9.5
OI002465,O00317,P0220,1,27978.71,12.38
OI002466,O00674,P0470,2,15483.6,27.22
OI002467,O00926,P0020,1,3706.59,20.59
OI002468,O00125,P0509,5,34866.24,27.59
OI002469,O00146,P0125,1,12358.64,16.47
OI002470,O00095,P0572,3,34246.06,6.27
OI002471,O00836,P0288,2,24633.54,27.18
OI002472,O00817,P0473,3,21329.24,20.41
OI002473,O00912,P0512,1,27880.93,5.82
OI002474,O00989,P0169,1,3385.13,12.33
OI002475,O00350,P0153,2,16866.75,13.88
OI002476,O00136,P0593,4,10577.72,9.72
OI002477,O00193,P0201,4,20734.11,8.36
OI002478,O00064,P0049,3,11233.99,24.41
OI002479,O00955,P0551,1,20009.09,28.08
OI002480,O00334,P0533,1,4129.57,27.62
OI002481,O00496,P0184,2,18600.81,5.59
OI002482,O00475,P0201,1,25343.96,18.13
OI002483,O00233,P0589,1,29509.27,6.53
OI002484,O00408,P0543,1,28647.74,4.93
OI002485,O00036,P0205,1,28101.81,18.67
OI002486,O00360,P0159,5,10359.53,5.28
OI002487,O00739,P0029,5,16655.58,17.27
OI002488,O00647,P0498,2,2558.95,21.57
OI002489,O00990,P0632,3,33710.14,25.79
OI002490,O00700,P0220,2,24350.23,4.52
OI002491,O00710,P0455,2,38638.85,5.7
OI002492,O00535,P0619,5,31140.28,8.62
OI002493,O00874,P0487,2,34659.31,6.77
OI002494,O00233,P0435,4,22198.01,10.5
OI002495,O00036,P0482,4,214.94,1.47
OI002496,O01000,P0472,1,31843.55,11.67
OI002497,O00510,P0125,5,14753.62,24.89
OI002498,O00205,P0392,1,9465.66,14.74
OI002499,O00160,P0407,1,1041.41,25.36
OI002500,O00844,P0568,2,45263.56,16.75
OI002501,O00574,P0189,1,4761.88,14.79
OI002502,O00813,P0447,3,24131.58,7.75
OI002503,O00413,P0491,2,27853.96,22.61
OI002504,O00135,P0150,2,8244.25,28.93
OI002505,O00708,P0158,2,36933.98,27.59
OI002506,O00521,P0019,1,21739.4,8.76
OI002507,O00158,P0356,5,10984.52,25.74
OI002508,O00580,P0159,2,8043.73,28.75
OI002509,O00415,P0060,4,6220.92,26.65
OI002510,O00346,P0218,3,24643.63,27.01
OI002511,O00249,P0492,2,7632.22,19.43
OI002512,O00545,P0058,3,36650.86,23.79
OI002513,O00283,P0109,2,28925.07,20.07
OI002514,O00235,P0574,3,20871.03,19.6
OI002515,O00332,P0154,1,17913.46,2.15
OI002516,O00794,P0396,2,37388.02,1.72
OI002517,O00804,P0295,4,17291.68,24.85
OI002518,O00485,P0376,4,15398.22,21.91
OI002519,O00810,P0489,1,754.4,7.54
OI002520,O00075,P0180,1,2133.52,12.84
OI002521,O00738,P0276,1,3612.82,22.99
OI002522,O00690,P0352,3,2035.23,0.51
OI002523,O00956,P0095,5,3313.28,17.77
OI002524,O00217,P0607,3,29154.41,14.9
OI002525,O00825,P0191,1,22324.46,0.02
OI002526,O00141,P0020,3,3148.93,29.29
OI002527,O00683,P0017,1,21512.74,19.56
OI002528,O00099,P0141,1,455.99,2.2
OI002529,O00207,P0587,2,512.45,12.9
OI002530,O00970,P0637,4,27766.14,17.0
OI002531,O00465,P0417,1,30042.5,15.7
OI002532,O00221,P0077,2,2291.79,26.8
OI002533,O00237,P0083,5,39729.32,5.56
OI002534,O00449,P0400,1,9728.57,10.17
OI002535,O00591,P0545,5,38674.98,19.46
OI002536,O00431,P0362,2,45240.73,28.08
OI002537,O00964,P0587,3,406.17,18.08
OI002538,O00646,P0393,3,12293.52,0.93
OI002539,O00525,P0594,3,26044.75,3.74
OI002540,O00047,P0164,1,11129.85,10.56
OI002541,O00025,P0359,4,30136.15,8.17
OI002542,O00290,P0578,4,37479.22,8.52
OI002543,O00008,P0053,1,26601.7,29.05
OI002544,O00476,P0407,3,1020.55,19.96
OI002545,O00446,P0510,4,6233.9,13.43
OI002546,O00461,P0318,1,14840.07,6.04
OI002547,O00912,P0357,4,10009.24,1.01
OI002548,O00879,P0340,1,7975.61,7.33
OI002549,O00323,P0227,4,2239.62,17.67
OI002550,O00396,P0280,5,34945.17,5.59
OI002551,O00476,P0453,1,18189.44,19.05
OI002552,O00666,P0368,2,9483.1,11.4
OI002553,O00329,P0212,1,16935.94,17.81
OI002554,O00737,P0010,2,35150.85,3.3
OI002555,O00542,P0166,4,13534.91,6.19
OI002556,O00307,P0242,1,46182.84,18.42
OI002557,O00939,P0539,5,19798.46,25.21
OI002558,O00782,P0345,5,21602.03,27.68
OI002559,O00424,P0447,2,21790.87,9.91
OI002560,O00269,P0301,2,31748.42,7.72
OI002561,O00075,P0314,5,31495.06,17.08
OI002562,O00618,P0605,2,7613.94,7.27
OI002563,O00723,P0266,3,592.47,8.55
OI002564,O00589,P0278,4,29015.74,15.77
OI002565,O00693,P0576,2,9260.33,1.43
OI002566,O00337,P0514,4,7804.89,21.69
OI002567,O00741,P0225,5,33180.89,16.0
OI002568,O00790,P0536,5,9735.82,8.09
OI002569,O00256,P0163,1,1062.58,29.93
OI002570,O00779,P0586,4,30817.04,20.74
OI002571,O00118,P0492,1,9236.4,9.04
OI002572,O00873,P0533,3,4463.92,18.91
OI002573,O00804,P0424,3,6539.0,24.01
OI002574,O00136,P0130,1,18181.07,1.29
OI002575,O00285,P0582,4,31769.13,11.45
OI002576,O00066,P0153,5,12761.08,1.64
OI002577,O00029,P0146,3,24671.01,23.36
OI002578,O00209,P0474,3,7525.14,25.93
OI002579,O00542,P0611,4,32494.5,17.47
OI002580,O00644,P0484,1,30631.2,12.91
OI002581,O00826,P0082,5,26326.13,28.33
OI002582,O00268,P0371,5,26746.93,7.78
OI002583,O00336,P0408,4,18027.26,2.17
OI002584,O00957,P0557,5,6267.71,26.55
OI002585,O00304,P0189,2,4537.24,4.73
OI002586,O00687,P0140,1,15856.31,5.85
OI002587,O00469,P0301,2,31139.03,6.24
OI002588,O00111,P0021,3,13966.53,13.52
OI002589,O00594,P0427,5,13296.49,20.24
OI002590,O00674,P0407,5,1262.28,0.98
OI002591,O00811,P0323,2,17037.02,8.42
OI002592,O00772,P0598,1,14050.21,24.14
OI002593,O00092,P0500,4,45157.11,1.93
OI002594,O00270,P0194,1,205.71,25.24
OI002595,O00060,P0160,2,18800.39,23.74
OI002596,O00376,P0050,2,18797.18,16.77
OI002597,O00967,P0289,4,26629.29,5.44
OI002598,O00770,P0346,2,12364.07,4.0
OI002599,O00157,P0640,2,23674.16,0.49
OI002600,O00339,P0412,5,36382.9,6.47
OI002601,O00899,P0012,2,14648.56,5.92
OI002602,O00419,P0481,4,16049.84,20.77
OI002603,O00687,P0440,4,34279.28,24.47
OI002604,O00449,P0439,2,19246.24,18.29
OI002605,O00356,P0324,2,37300.27,1.7
OI002606,O00285,P0381,2,19520.69,28.25
OI002607,O00178,P0238,5,1522.89,7.75
OI002608,O00500,P0176,2,14220.26,8.13
OI002609,O00940,P0136,1,33298.34,8.88
OI002610,O00070,P0597,1,3915.18,21.53
OI002611,O00981,P0169,2,2863.11,26.43
OI002612,O00060,P0451,4,5829.9,7.77
OI002613,O00905,P0561,4,21609.59,28.75
OI002614,O00852,P0489,4,740.88,7.81
OI002615,O00109,P0639,5,20995.9,5.49
OI002616,O00271,P0053,4,29470.74,16.25
OI002617,O00550,P0453,2,24347.8,14.07
OI002618,O00152,P0349,5,39325.78,1.92
OI002619,O00160,P0326,5,18838.75,28.67
OI002620,O00801,P0353,4,33428.85,16.01
OI002621,O00730,P0262,5,24761.32,4.42
OI002622,O00254,P0499,2,2040.19,13.54
OI002623,O00788,P0080,2,16331.67,2.54
OI002624,O00049,P0124,5,7379.98,15.41
OI002625,O00242,P0356,5,8797.38,27.55
OI002626,O00629,P0053,1,30708.05,1.48
OI002627,O00845,P0498,3,2958.58,23.94
OI002628,O00955,P0232,5,32760.4,3.11
OI002629,O00995,P0636,5,19083.55,10.65
OI002630,O00613,P0327,1,7152.94,5.18
OI002631,O00146,P0506,4,6112.3,7.49
OI002632,O00571,P0467,2,34727.27,10.82
OI002633,O00297,P0155,2,28464.46,5.28
OI002634,O00696,P0330,3,2516.38,19.38
OI002635,O00871,P0198,2,21680.06,0.05
OI002636,O00553,P0202,2,47967.96,8.83
OI002637,O00454,P0020,3,3657.82,15.56
OI002638,O00521,P0615,5,29481.01,0.35
OI002639,O00476,P0023,2,20954.8,11.23
OI002640,O00700,P0388,5,12519.47,2.14
OI002641,O00785,P0322,2,32573.83,13.45
OI002642,O00264,P0640,2,28497.65,19.04
OI002643,O00215,P0165,5,4787.48,12.42
OI002644,O00275,P0191,4,26504.56,14.22
OI002645,O00814,P0176,2,20747.29,17.02
OI002646,O00018,P0430,1,34502.63,10.48
OI002647,O00086,P0147,5,1725.19,19.62
OI002648,O00587,P0163,2,923.43,3.51
OI002649,O00331,P0422,2,11908.44,17.74
OI002650,O00324,P0597,4,4194.63,7.33
OI002651,O00685,P0159,4,8019.37,18.67
OI002652,O00304,P0186,1,21515.62,2.28
OI002653,O00680,P0267,5,28874.58,19.39
OI002654,O00565,P0349,1,29694.15,21.72
OI002655,O00229,P0553,1,27569.94,17.22
OI002656,O00873,P0231,2,23033.12,19.27
OI002657,O00182,P0157,1,28151.31,5.19
OI002658,O00079,P0383,3,41120.85,27.35
OI002659,O00116,P0383,5,35007.52,13.06
OI002660,O00428,P0550,4,24606.48,8.94
OI002661,O00009,P0108,5,19287.62,9.8
OI002662,O00570,P0552,1,30401.39,29.66
OI002663,O00769,P0138,1,22214.88,11.65
OI002664,O00584,P0516,4,8492.2,15.73
OI002665,O00251,P0323,5,15365.08,22.1
OI002666,O00398,P0413,3,28352.39,11.98
OI002667,O00319,P0123,5,22639.73,3.88
OI002668,O00304,P0186,1,23171.71,21.45
OI002669,O00447,P0150,2,5649.8,5.49
OI002670,O00313,P0067,1,13144.61,18.35
OI002671,O00545,P0224,1,15441.62,14.57
OI002672,O00524,P0583,1,14490.67,25.88
OI002673,O00458,P0159,4,9632.36,17.82
OI002674,O00628,P0286,5,7673.98,2.9
OI002675,O00165,P0528,2,3758.87,16.49
OI002676,O00059,P0226,4,9065.17,0.63
OI002677,O00705,P0174,1,29899.4,10.44
OI002678,O00202,P0167,5,33887.83,16.32
OI002679,O00194,P0100,1,12270.16,1.39
OI002680,O00830,P0185,3,33859.29,15.88
OI002681,O00241,P0565,1,5415.94,16.59
OI002682,O00166,P0429,5,26186.48,23.35
OI002683,O00786,P0628,1,468.09,11.94
OI002684,O00715,P0444,2,5541.29,22.69
OI002685,O00956,P0251,2,2831.18,16.67
OI002686,O00911,P0213,5,8047.72,11.56
OI002687,O00809,P0210,2,18001.01,12.23
OI002688,O00765,P0087,5,33130.34,3.42
OI002689,O00647,P0557,4,5731.18,13.65
OI002690,O00254,P0446,5,23882.84,23.31
OI002691,O00001,P0078,2,21112.39,15.18
OI002692,O00161,P0207,2,39972.09,4.57
OI002693,O00690,P0555,5,16119.33,6.71
OI002694,O00920,P0193,4,2523.95,21.85
OI002695,O00065,P0543,4,26621.15,28.14
OI002696,O00754,P0022,4,20459.93,14.47
OI002697,O00395,P0099,1,13379.91,18.87
OI002698,O00380,P0597,2,3748.38,26.97
OI002699,O00552,P0537,1,32283.72,24.4
OI002700,O00254,P0078,5,20827.94,18.2
OI002701,O00980,P0421,1,37891.29,15.1
OI002702,O00114,P0362,5,38266.88,25.6
OI002703,O00659,P0254,5,36408.68,10.5
OI002704,O00510,P0184,1,27376.89,24.66
OI002705,O00155,P0402,4,33190.52,28.6
OI002706,O00409,P0548,4,12906.09,18.35
OI002707,O00363,P0590,1,11465.14,13.45
OI002708,O00316,P0633,5,9584.09,26.73
OI002709,O00167,P0353,3,30936.04,8.18
OI002710,O00446,P0011,4,12434.84,26.6
OI002711,O00594,P0624,1,35520.47,18.82
OI002712,O00147,P0634,4,37883.73,29.65
OI002713,O00312,P0066,4,29718.54,11.89
OI002714,O00023,P0577,1,2162.65,17.86
OI002715,O00315,P0511,3,38061.12,20.57
OI002716,O00872,P0586,3,35027.94,2.26
OI002717,O00522,P0200,5,9604.36,25.41
OI002718,O00116,P0422,4,13141.18,25.17
OI002719,O00532,P0353,2,33494.06,17.45
OI002720,O00828,P0548,1,14039.77,8.79
OI002721,O00599,P0548,1,10486.01,9.48
OI002722,O00812,P0621,2,39009.38,15.44
OI002723,O00404,P0012,3,21854.65,3.55
OI002724,O00909,P0034,2,22209.75,28.84
OI002725,O00041,P0408,4,18611.61,18.05
OI002726,O00063,P0020,5,3164.82,16.04
OI002727,O00259,P0369,5,20818.43,6.64
OI002728,O00570,P0554,5,40775.42,26.25
OI002729,O00824,P0044,3,14573.26,20.0
OI002730,O00554,P0566,2,24708.98,22.11
OI002731,O00269,P0110,5,23557.06,29.53
OI002732,O00243,P0016,2,31243.53,13.41
OI002733,O00380,P0015,1,20017.42,1.38
OI002734,O00354,P0401,4,1992.02,26.66
OI002735,O00798,P0612,3,21000.18,0.52
OI002736,O00992,P0368,4,8418.87,16.74
OI002737,O00786,P0580,2,39654.23,29.36
OI002738,O00681,P0303,4,27466.44,1.55
OI002739,O00780,P0493,1,38225.34,15.92
OI002740,O00166,P0426,1,18409.61,18.93
OI002741,O00209,P0439,3,20058.06,3.69
OI002742,O00237,P0279,3,32609.38,29.07
OI002743,O00135,P0617,5,29646.94,11.8
OI002744,O00281,P0353,4,35830.17,27.87
OI002745,O00839,P0385,2,31524.6,1.16
OI002746,O00146,P0131,1,12604.72,10.33
OI002747,O00612,P0448,4,21584.41,27.97
OI002748,O00787,P0184,2,26886.02,5.42
OI002749,O00624,P0010,3,33098.81,27.96
OI002750,O00664,P0303,4,31501.65,7.76
OI002751,O00315,P0493,4,32974.55,8.66
OI002752,O00805,P0335,3,15741.67,18.02
OI002753,O00335,P0176,1,20274.62,24.53
OI002754,O00548,P0232,3,30439.33,24.91
OI002755,O00993,P0142,3,8038.01,10.43
OI002756,O00105,P0172,5,11312.1,22.23
OI002757,O00404,P0132,2,3854.93,27.92
OI002758,O00070,P0485,2,45783.66,19.2
OI002759,O00649,P0476,4,27370.97,23.17
OI002760,O00549,P0560,2,29586.88,16.67
OI002761,O00730,P0330,5,2246.73,5.43
OI002762,O00685,P0314,2,40242.77,10.39
OI002763,O00730,P0322,1,27936.32,29.32
OI002764,O00336,P0502,3,22362.81,13.46
OI002765,O00057,P0346,1,14313.56,19.1
OI002766,O00372,P0317,5,17581.19,13.45
OI002767,O00315,P0277,4,28340.82,10.98
OI002768,O00220,P0367,2,30035.52,26.22
OI002769,O00750,P0304,1,45367.99,25.32
OI002770,O00122,P0366,5,6552.77,24.17
OI002771,O00585,P0472,2,28515.28,25.42
OI002772,O00618,P0210,1,14803.92,14.65
OI002773,O00548,P0033,2,12334.34,15.9
OI002774,O00432,P0087,1,38359.99,7.19
OI002775,O00660,P0535,5,34531.7,12.81
OI002776,O00039,P0527,4,2034.06,26.69
OI002777,O00832,P0572,1,34776.69,5.22
OI002778,O00557,P0488,2,17318.51,24.82
OI002779,O00446,P0190,3,17372.02,9.4
OI002780,O00126,P0457,3,39086.06,24.95
OI002781,O00218,P0337,2,16177.75,24.17
OI002782,O00525,P0053,1,31459.29,25.9
OI002783,O00365,P0437,4,7999.85,8.38
OI002784,O00391,P0510,1,7477.78,13.28
OI002785,O00388,P0168,5,7504.1,17.67
OI002786,O00067,P0319,2,2079.41,11.88
OI002787,O00602,P0621,5,32818.06,11.28
OI002788,O00813,P0442,3,28735.91,10.24
OI002789,O00625,P0603,5,17930.17,0.87
OI002790,O00038,P0116,1,12271.78,16.62
OI002791,O00492,P0235,5,9807.69,27.18
OI002792,O00853,P0350,2,3127.44,2.55
OI002793,O00609,P0421,5,35154.31,8.62
OI002794,O00667,P0303,4,25451.89,28.14
OI002795,O00796,P0531,3,5041.07,28.17
OI002796,O00860,P0631,4,31522.87,13.14
OI002797,O00575,P0381,4,22247.91,21.3
OI002798,O00357,P0534,2,12335.26,22.26
OI002799,O00863,P0608,1,34810.94,2.14
OI002800,O00764,P0599,4,20540.3,18.28
OI002801,O00919,P0077,2,2166.27,16.21
OI002802,O00655,P0625,4,21095.31,13.86
OI002803,O00949,P0338,5,38264.83,27.48
OI002804,O00269,P0338,1,42381.81,23.84
OI002805,O00212,P0437,4,10199.07,4.8
OI002806,O00401,P0537,1,23208.96,21.78
OI002807,O00654,P0032,2,32391.19,10.25
OI002808,O00445,P0551,1,27835.96,17.34
OI002809,O00625,P0505,5,23206.31,28.36
OI002810,O00345,P0592,1,45443.25,0.68
OI002811,O00815,P0634,5,41270.76,5.01
OI002812,O00108,P0457,4,41945.38,11.11
OI002813,O00152,P0575,4,47117.86,17.56
OI002814,O00227,P0384,1,41695.5,19.71
OI002815,O00763,P0518,5,22866.8,22.64
OI002816,O00476,P0014,3,21969.44,20.2
OI002817,O00021,P0126,1,34180.72,23.62
OI002818,O00082,P0012,2,21806.3,15.98
OI002819,O00874,P0589,4,24393.11,19.39
OI002820,O00323,P0359,1,23844.09,12.8
OI002821,O00588,P0062,5,12130.66,16.05
OI002822,O00104,P0516,1,7040.39,9.83
OI002823,O00901,P0140,3,12136.35,13.83
OI002824,O00411,P0073,3,46919.26,23.85
OI002825,O00544,P0510,2,6465.26,12.06
OI002826,O00937,P0452,1,24600.08,10.46
OI002827,O00738,P0615,4,25775.47,6.27
OI002828,O00248,P0635,1,38815.2,18.8
OI002829,O00558,P0331,4,1177.3,18.99
OI002830,O00299,P0463,2,29216.81,10.03
OI002831,O00396,P0386,2,23836.65,17.04
OI002832,O00366,P0357,1,7727.51,8.71
OI002833,O00403,P0630,1,22962.02,25.15
OI002834,O00933,P0247,4,6862.35,13.71
OI002835,O00876,P0164,5,11167.57,29.9
OI002836,O00666,P0389,4,22246.91,27.42
OI002837,O00303,P0183,5,13869.29,24.22
OI002838,O00263,P0072,4,27328.37,26.8
OI002839,O00639,P0474,3,6913.26,6.14
OI002840,O00549,P0308,4,36058.61,1.29
OI002841,O00383,P0129,1,3762.68,16.81
OI002842,O00002,P0140,4,16559.94,0.25
OI002843,O00147,P0500,4,34115.41,4.03
OI002844,O00878,P0523,1,23651.5,7.77
OI002845,O00278,P0466,1,13831.47,17.37
OI002846,O00607,P0326,2,27469.86,17.26
OI002847,O00589,P0047,4,6581.04,7.8
OI002848,O00775,P0623,1,20606.09,5.19
OI002849,O00550,P0286,5,7135.23,22.96
OI002850,O00893,P0329,3,6933.3,21.21
OI002851,O00852,P0338,5,41729.96,13.61
OI002852,O00867,P0504,1,17451.75,26.65
OI002853,O00022,P0437,5,10964.61,29.55
OI002854,O00808,P0110,4,28720.59,24.62
OI002855,O00795,P0037,2,1041.47,6.25
OI002856,O00516,P0537,1,28187.66,6.17
OI002857,O00482,P0455,3,42548.7,6.67
OI002858,O00240,P0221,4,3658.82,14.25
OI002859,O00015,P0259,1,29380.07,0.25
OI002860,O00013,P0639,1,21043.11,10.47
OI002861,O00525,P0431,1,19919.61,3.83
OI002862,O00137,P0359,3,29912.77,29.1
OI002863,O00947,P0270,1,4970.78,5.11
OI002864,O00891,P0240,1,22181.03,21.72
OI002865,O00365,P0463,4,29924.88,8.06
OI002866,O00287,P0069,1,4789.35,20.7
OI002867,O00707,P0607,3,24789.76,6.45
OI002868,O00278,P0382,2,421.0,19.3
OI002869,O00061,P0638,4,27613.87,9.29
OI002870,O00978,P0149,2,19027.25,16.32
OI002871,O00477,P0030,5,32041.97,16.74
OI002872,O00155,P0401,3,2754.02,17.23
OI002873,O00210,P0189,2,3778.21,29.76
OI002874,O00863,P0307,2,26471.25,0.42
OI002875,O00853,P0221,2,3885.95,3.24
OI002876,O00849,P0638,1,20426.68,9.16
OI002877,O00539,P0443,1,20517.73,6.45
OI002878,O00487,P0014,2,25659.19,13.46
OI002879,O00669,P0175,1,34104.71,4.54
OI002880,O00036,P0034,5,21597.17,23.77
OI002881,O00401,P0426,2,18780.95,10.81
OI002882,O00420,P0558,5,18076.73,10.17
OI002883,O00488,P0621,3,29356.91,2.87
OI002884,O00250,P0141,3,635.68,16.89
OI002885,O00013,P0028,4,763.95,13.84
OI002886,O00195,P0037,4,978.31,2.81
OI002887,O00210,P0555,4,15108.16,22.3
OI002888,O00484,P0079,4,881.32,5.57
OI002889,O00026,P0261,3,26339.51,21.3
OI002890,O00287,P0419,1,31613.18,3.33
OI002891,O00172,P0562,1,9550.25,0.19
OI002892,O00263,P0315,2,16065.42,29.5
OI002893,O00149,P0232,3,35035.7,23.6
OI002894,O00925,P0136,2,37143.86,2.79
OI002895,O00407,P0017,2,19116.39,6.44
OI002896,O00602,P0278,1,27377.41,21.98
OI002897,O00959,P0019,5,17777.54,22.26
OI002898,O00457,P0487,2,29401.6,0.68
OI002899,O00691,P0189,4,4225.27,10.59
OI002900,O00097,P0232,2,37873.13,2.37
OI002901,O00477,P0619,3,39356.29,0.72
OI002902,O00994,P0139,3,35473.33,24.81
OI002903,O00368,P0600,5,32099.97,11.47
OI002904,O00135,P0110,1,25945.36,3.31
OI002905,O00979,P0551,5,29366.64,2.73
OI002906,O00825,P0442,5,27825.37,29.8
OI002907,O00720,P0294,5,2346.37,26.55
